user_id,name,age,gender,region,education_level,occupation,annual_income,joint_income,business_income,property_value,loan_amount,repayment_score,fraud_flag,id_verified,document_validity,verification_date,last_transaction_date,beneficiary_count,credit_score,loan_status,timestamp
19436,Damini Gaba,24,Female,Kolkata,Master,Business Owner,1536216,1245249.0,1540105,19139775,8680527,665,0,Yes,Valid,2022-07-30 19:02:13,2025-09-25 22:01:32,6,717,Approved,2023-01-14 11:55:00
19437,Aditya Patel,47,Male,Pune,Bachelor,Engineer,2170415,,0,14891324,5568821,630,0,Yes,Valid,2024-11-13 14:50:19,2025-05-28 12:54:49,2,678,Approved,2023-01-14 11:56:00
19438,Pooja Gaba,58,Female,Delhi,Master,Clerk,4317093,,0,37535817,20000000,506,0,Yes,Valid,2024-01-12 09:03:17,2024-01-30 11:18:59,4,552,Approved,2023-01-14 11:57:00
19439,Ishita Gaba,24,Female,Mumbai,Bachelor,Doctor,3282800,,0,50000000,15234466,535,0,Yes,Valid,2022-09-20 06:40:57,2022-10-03 02:11:36,3,525,Rejected,2023-01-14 11:58:00
19440,Rohit Verma,21,Male,Delhi,Bachelor,Teacher,1787170,,0,21538441,11619875,347,0,Yes,Valid,2023-02-02 10:40:36,2023-03-30 18:51:02,1,402,Rejected,2023-01-14 11:59:00
19441,Aditya Murty,23,Male,Bangalore,Bachelor,Accountant,3037744,,0,33062818,20000000,432,0,Yes,Expired,2025-09-28 05:45:21,2025-10-26 01:30:17,3,406,Rejected,2023-01-14 12:00:00
19442,Manish Iyer,53,Male,Kolkata,Diploma,Clerk,2219578,,0,8409830,4564547,646,0,Yes,Pending,2020-03-13 18:03:42,2021-01-26 12:40:41,4,655,Rejected,2023-01-14 12:01:00
19443,Sanya Nair,58,Female,Bangalore,Bachelor,Teacher,1273005,1937677.0,0,4052279,3146212,724,0,Yes,Valid,2021-08-02 20:12:02,2025-06-11 03:36:53,4,773,Approved,2023-01-14 12:02:00
19444,Manish Master,64,Male,Jaipur,Bachelor,Engineer,2082783,,0,16661191,8890131,494,0,No,Expired,2022-03-26 01:22:58,2022-09-19 05:31:54,4,468,Rejected,2023-01-14 12:03:00
19445,Shaurya Sharma,22,Male,Pune,High School,Farmer,2714435,1527738.0,593138,13992008,7306270,690,0,Yes,Valid,2024-07-18 18:47:48,2025-06-21 16:55:37,5,727,Approved,2023-01-14 12:04:00
19446,Rohit Singh,42,Male,Delhi,Master,Salesperson,6000000,,0,50000000,20000000,526,0,Yes,Valid,2022-07-09 03:30:13,2022-10-24 19:45:09,6,516,Rejected,2023-01-14 12:05:00
19447,Shaurya Reddy,23,Male,Lucknow,High School,Doctor,4152347,,0,31720136,15316184,525,0,Yes,Valid,2023-06-14 06:43:22,2023-06-22 16:28:34,4,532,Rejected,2023-01-14 12:06:00
19448,Jhanvi Sharma,37,Female,Ahmedabad,Master,Clerk,3082531,1352728.0,0,14415574,11833402,602,0,Yes,Pending,2023-07-17 18:31:52,2024-06-10 13:45:17,6,620,Approved,2023-01-14 12:07:00
19449,Ishan Patel,34,Male,Jaipur,Bachelor,Accountant,881597,1971305.0,0,5928968,1705715,736,0,Yes,Valid,2024-04-09 13:27:36,2025-12-09 15:22:30,4,784,Rejected,2023-01-14 12:08:00
19450,Pooja Patel,47,Female,Pune,Bachelor,Business Owner,2374199,1348494.0,2170686,32306350,10623908,729,0,No,Valid,2022-11-27 09:29:53,2023-12-01 04:29:25,6,749,Approved,2023-01-14 12:09:00
19451,Jhanvi Gupta,60,Female,Pune,Master,Farmer,4421091,3385344.0,1643884,45934317,19683862,632,0,Yes,Expired,2021-07-29 10:03:53,2025-01-30 06:17:16,6,633,Approved,2023-01-14 12:10:00
19452,Rhea Loyal,56,Female,Chennai,Bachelor,Accountant,2849287,,0,20094542,7629154,538,1,Yes,Valid,2023-09-16 22:34:00,2024-12-28 04:04:55,3,514,Rejected,2023-01-14 12:11:00
19453,Charita Gupta,23,Female,Pune,Diploma,Mechanic,3856478,952211.0,0,30501818,16768003,597,0,Yes,Valid,2021-04-30 10:35:13,2024-02-10 01:54:10,4,591,Rejected,2023-01-14 12:12:00
19454,Nikhil Sharma,31,Male,Ahmedabad,High School,Civil Servant,2804005,3927006.0,0,37470871,20000000,551,0,Yes,Expired,2025-06-05 15:42:58,2025-10-27 08:40:30,6,497,Rejected,2023-01-14 12:13:00
19455,Eshan Reddy,33,Male,Lucknow,Bachelor,Mechanic,3634889,,485811,24576431,10246107,661,0,Yes,Valid,2021-03-19 13:57:21,2024-11-02 17:55:01,5,697,Rejected,2023-01-14 12:14:00
19456,Vikram Nath,32,Male,Kolkata,Master,Civil Servant,922094,,0,9453482,3640951,507,0,Yes,Valid,2024-02-22 00:15:53,2025-09-17 16:24:26,0,515,Rejected,2023-01-14 12:15:00
19457,Aditya Das,36,Male,Ahmedabad,Bachelor,Student,4962800,,0,29776154,17430757,512,0,Yes,Valid,2025-01-02 04:22:44,2025-02-27 11:06:03,6,576,Rejected,2023-01-14 12:16:00
19458,Ananya Nair,47,Female,Lucknow,Diploma,Salesperson,3270317,,0,17861286,9200767,685,0,Yes,Pending,2024-04-12 14:06:23,2025-04-21 05:05:36,4,710,Approved,2023-01-14 12:17:00
19459,Nikhil Sharma,53,Male,Pune,Master,Accountant,3935277,1274543.0,0,36167738,11951669,673,0,Yes,Valid,2023-02-11 13:07:47,2023-07-27 19:51:27,6,664,Approved,2023-01-14 12:18:00
19460,Aditya Loyal,62,Male,Ahmedabad,Bachelor,Student,2334958,,0,11585097,7044385,616,0,Yes,Valid,2025-11-14 17:53:47,2025-11-20 13:57:22,2,638,Rejected,2023-01-14 12:19:00
19461,Jhanvi Bose,51,Female,Delhi,Bachelor,Civil Servant,2856387,1353177.0,0,20790750,16315619,542,0,No,Valid,2024-04-21 06:00:52,2025-01-19 12:25:31,6,534,Approved,2023-01-14 12:20:00
19462,Damini Das,34,Female,Jaipur,Master,Nurse,3152811,,0,48455107,20000000,389,0,No,Valid,2022-06-08 07:30:43,2023-10-10 01:10:08,5,427,Rejected,2023-01-14 12:21:00
19463,Aarohi Sharma,29,Female,Lucknow,Diploma,Student,2003302,,0,17137616,7627065,443,1,Yes,Valid,2022-01-17 01:25:26,2025-09-08 23:35:13,3,382,Rejected,2023-01-14 12:22:00
19464,Arjun Joshi,37,Male,Hyderabad,Bachelor,Engineer,1468964,3813503.0,0,19017144,10004736,655,0,Yes,Valid,2021-11-14 06:22:38,2023-05-14 19:05:14,6,646,Approved,2023-01-14 12:23:00
19465,Dev Nair,56,Male,Jaipur,Bachelor,Accountant,1253536,1520873.0,218404,7454943,4923595,617,0,Yes,Valid,2021-04-28 21:46:51,2021-09-28 16:12:14,3,619,Rejected,2023-01-14 12:24:00
19466,Shaurya Nair,64,Male,Jaipur,Diploma,Farmer,2049790,2592680.0,570542,17591841,9224325,701,0,Yes,Pending,2023-11-02 18:23:26,2024-08-05 06:20:54,6,721,Approved,2023-01-14 12:25:00
19467,Ananya Kapoor,38,Female,Bangalore,High School,Mechanic,1417124,874344.0,0,10119136,4718284,686,0,Yes,Valid,2023-09-01 05:12:01,2025-02-14 06:16:26,3,692,Approved,2023-01-14 12:26:00
19468,Damini Bose,28,Female,Lucknow,Master,Teacher,1522088,1110547.0,0,16006267,11159625,620,0,Yes,Valid,2023-10-02 01:25:08,2025-08-10 15:41:02,4,634,Approved,2023-01-14 12:27:00
19469,Tanvi Mehta,21,Female,Kolkata,Master,Teacher,4562210,829085.0,0,22246865,10910972,683,0,Yes,Valid,2024-06-29 17:29:10,2025-10-05 07:57:05,5,685,Rejected,2023-01-14 12:28:00
19470,Kunal Reddy,24,Male,Delhi,High School,Mechanic,4923181,,0,48462012,20000000,500,0,Yes,Valid,2021-07-23 16:07:41,2024-10-12 12:54:39,6,504,Rejected,2023-01-14 12:29:00
19471,Sanya Murty,49,Female,Delhi,High School,Farmer,1833124,,3549278,10826733,6745609,716,0,Yes,Pending,2022-06-29 07:26:27,2024-10-18 16:51:29,6,745,Approved,2023-01-14 12:30:00
19472,Kunal Patel,46,Male,Kolkata,High School,Student,4193359,1547525.0,0,20542404,9406115,631,0,No,Valid,2022-06-19 10:56:54,2024-01-16 04:02:36,6,655,Rejected,2023-01-14 12:31:00
19473,Shaurya Iyer,49,Male,Kolkata,Diploma,Civil Servant,1990963,1728342.0,0,24891026,7807482,655,0,Yes,Pending,2022-12-03 17:52:03,2023-04-28 02:19:48,5,682,Approved,2023-01-14 12:32:00
19474,Ananya Patel,22,Female,Jaipur,Bachelor,Business Owner,1811990,1123755.0,1404904,22585014,11370747,648,0,Yes,Valid,2020-06-15 20:41:45,2022-05-16 05:27:18,6,628,Rejected,2023-01-14 12:33:00
19475,Harsh Master,40,Male,Kolkata,Bachelor,IT Professional,2631101,,0,15085825,5532600,656,0,Yes,Valid,2022-03-21 17:10:27,2025-05-19 12:35:42,2,700,Rejected,2023-01-14 12:34:00
19476,Arjun Chauhan,28,Male,Hyderabad,High School,Self Employed,1506407,,2654466,20018645,5287488,667,0,Yes,Expired,2025-10-21 12:20:36,2025-12-01 02:57:39,6,657,Approved,2023-01-14 12:35:00
19477,Aditya Patel,35,Male,Hyderabad,Bachelor,Self Employed,1848917,4000000.0,292122,11238014,6178760,734,0,Yes,Valid,2025-04-16 21:45:30,2025-10-08 19:00:58,6,763,Approved,2023-01-14 12:36:00
19478,Nikhil Das,48,Male,Kolkata,Bachelor,IT Professional,4278777,2771906.0,116547,50000000,15031756,702,0,Yes,Valid,2020-11-11 14:10:16,2023-07-27 21:56:41,6,728,Approved,2023-01-14 12:37:00
19479,Dev Loyal,33,Male,Bangalore,Diploma,Teacher,2582571,2381005.0,0,20493038,6716250,741,0,No,Valid,2022-11-17 13:01:58,2025-12-29 09:30:12,5,720,Approved,2023-01-14 12:38:00
19480,Damini Sharma,50,Female,Ahmedabad,Bachelor,IT Professional,2645632,,0,14472506,10964463,499,0,Yes,Valid,2021-10-14 19:36:52,2021-11-02 12:29:58,3,525,Rejected,2023-01-14 12:39:00
19481,Eshan Joshi,33,Male,Delhi,Bachelor,Mechanic,1952495,,0,18817782,9461270,636,0,Yes,Valid,2023-12-28 22:49:19,2025-06-21 20:36:09,2,730,Approved,2023-01-14 12:40:00
19482,Ubika Murty,43,Female,Jaipur,Bachelor,Clerk,1866094,,0,18171900,5459662,652,0,Yes,Valid,2023-06-19 03:21:49,2024-09-20 03:01:55,1,680,Approved,2023-01-14 12:41:00
19483,Ananya Gaba,41,Female,Bangalore,Bachelor,Engineer,2316568,,0,28812982,15472096,417,0,No,Valid,2021-09-04 19:08:29,2025-12-15 12:52:57,4,435,Rejected,2023-01-14 12:42:00
19484,Kavya Gaba,37,Female,Delhi,Master,Teacher,3224979,1236668.0,0,31867141,11197984,675,0,Yes,Valid,2022-01-11 10:19:47,2022-09-28 09:41:32,5,707,Approved,2023-01-14 12:43:00
19485,Meera Loyal,26,Female,Lucknow,Bachelor,Mechanic,2596785,1204552.0,0,8989690,2669996,677,0,Yes,Valid,2022-07-18 20:53:11,2023-04-25 13:08:07,4,696,Approved,2023-01-14 12:44:00
19486,Ubika Verma,46,Female,Hyderabad,Master,Teacher,2965133,,0,14405480,7650309,652,0,Yes,Valid,2024-07-06 15:50:16,2025-01-21 18:56:21,2,669,Rejected,2023-01-14 12:45:00
19487,Aarav Loyal,64,Male,Pune,Bachelor,Teacher,888386,,0,3943475,2281988,647,0,Yes,Valid,2024-06-08 09:21:07,2025-01-31 14:56:13,0,660,Rejected,2023-01-14 12:46:00
19488,Aarohi Das,49,Female,Hyderabad,High School,Self Employed,1324107,,988816,10308936,3747136,724,0,Yes,Valid,2023-01-23 15:36:51,2023-06-21 20:46:24,2,772,Approved,2023-01-14 12:47:00
19489,Ishan Verma,53,Male,Lucknow,High School,Engineer,1609860,2365788.0,0,14348041,5032258,703,0,Yes,Valid,2020-04-13 06:58:22,2021-03-14 15:15:44,3,753,Approved,2023-01-14 12:48:00
19490,Vikram Reddy,56,Male,Delhi,Bachelor,Salesperson,2719246,,0,30708922,8670490,554,0,Yes,Expired,2022-03-06 15:13:46,2022-05-04 04:56:25,3,530,Rejected,2023-01-14 12:49:00
19491,Kavya Iyer,22,Female,Chennai,Master,Engineer,2625403,,0,32983690,12462485,576,0,Yes,Valid,2023-07-15 16:12:00,2024-05-20 15:03:41,4,601,Rejected,2023-01-14 12:50:00
19492,Aarav Kapoor,55,Male,Mumbai,Bachelor,Mechanic,3027241,,0,45334263,9782535,584,0,Yes,Valid,2025-01-13 05:12:33,2025-06-22 06:07:47,4,624,Approved,2023-01-14 12:51:00
19493,Aarohi Mehta,31,Female,Kolkata,High School,Doctor,1841232,1002725.0,0,15609489,7150912,650,0,Yes,Valid,2021-07-15 06:23:03,2023-06-27 04:02:24,2,678,Approved,2023-01-14 12:52:00
19494,Pooja Iyer,50,Female,Ahmedabad,High School,Student,2308534,,0,42016745,15113017,445,0,Yes,Expired,2024-03-27 18:09:17,2024-05-16 10:27:33,3,460,Rejected,2023-01-14 12:53:00
19495,Jhanvi Murty,64,Female,Chennai,Bachelor,Student,5306025,,0,22859656,10507797,644,0,Yes,Expired,2023-05-07 10:19:59,2023-11-07 13:04:01,5,627,Rejected,2023-01-14 12:54:00
19496,Kunal Kulkarni,60,Male,Jaipur,Bachelor,IT Professional,2224645,2412895.0,0,28032468,17461586,625,0,Yes,Valid,2021-08-31 02:16:54,2025-05-12 23:31:15,6,605,Rejected,2023-01-14 12:55:00
19497,Rohit Bose,39,Male,Ahmedabad,Bachelor,Student,863526,3412921.0,0,9186645,4446972,660,0,Yes,Valid,2024-01-13 18:19:20,2025-08-22 07:02:54,5,676,Approved,2023-01-14 12:56:00
19498,Harsh Master,57,Male,Lucknow,High School,Clerk,2788350,,0,37452458,13570607,448,0,Yes,Pending,2023-01-17 08:41:25,2024-01-19 22:24:49,4,453,Rejected,2023-01-14 12:57:00
19499,Pranav Singh,48,Male,Lucknow,Bachelor,IT Professional,3953932,,0,45346331,20000000,473,0,Yes,Valid,2020-12-27 17:49:40,2025-02-25 11:48:12,3,462,Rejected,2023-01-14 12:58:00
19500,Ishita Chauhan,26,Female,Lucknow,Bachelor,Business Owner,3872581,873641.0,1422680,20832333,10841344,653,0,Yes,Valid,2025-11-12 06:05:17,2025-12-08 12:54:05,6,677,Approved,2023-01-14 12:59:00
19501,Kavya Mehta,31,Female,Chennai,PhD,Salesperson,1857602,,0,22741122,13760024,414,0,Yes,Valid,2021-10-16 00:50:35,2023-03-06 08:48:26,3,448,Rejected,2023-01-14 13:00:00
19502,Pooja Iyer,63,Female,Lucknow,Master,IT Professional,1921596,907389.0,0,7906659,4301836,727,0,Yes,Valid,2025-10-05 11:14:45,2025-11-20 11:39:22,4,721,Rejected,2023-01-14 13:01:00
19503,Rhea Nath,61,Female,Pune,Bachelor,Farmer,3194261,2416192.0,566198,18527278,6738155,660,0,Yes,Pending,2023-06-17 14:17:28,2024-08-22 07:26:41,6,644,Approved,2023-01-14 13:02:00
19504,Nikhil Mehta,60,Male,Mumbai,Diploma,Engineer,2348935,,0,12446028,7090481,575,0,Yes,Valid,2024-08-24 21:20:49,2025-10-13 10:06:43,3,571,Rejected,2023-01-14 13:03:00
19505,Arjun Murty,37,Male,Mumbai,Master,Farmer,2877020,,1004487,15115336,9636417,618,0,Yes,Pending,2023-05-16 09:25:28,2024-07-29 16:26:50,3,633,Approved,2023-01-14 13:04:00
19506,Kavya Master,35,Female,Hyderabad,Master,Teacher,1642455,,0,10929970,8552017,424,1,Yes,Pending,2024-06-24 17:00:50,2024-11-21 11:00:41,2,418,Rejected,2023-01-14 13:05:00
19507,Aarav Reddy,56,Male,Kolkata,Bachelor,Salesperson,2626038,1297714.0,0,15021186,7368936,592,1,Yes,Valid,2022-08-27 22:52:46,2023-08-22 00:56:23,5,523,Rejected,2023-01-14 13:06:00
19508,Kunal Das,21,Male,Mumbai,Bachelor,Teacher,1672077,2697242.0,0,23546427,8628496,683,0,Yes,Valid,2025-02-16 06:00:59,2025-06-15 09:56:38,5,740,Approved,2023-01-14 13:07:00
19509,Tanvi Das,60,Female,Kolkata,Bachelor,Clerk,1966288,,0,8238750,5833436,612,0,Yes,Valid,2022-02-14 02:52:32,2024-06-05 01:14:22,2,601,Rejected,2023-01-14 13:08:00
19510,Harsh Nair,47,Male,Pune,Bachelor,IT Professional,1273740,2128707.0,0,9839903,6753272,655,0,Yes,Valid,2024-05-20 00:40:01,2024-07-20 23:31:43,5,699,Approved,2023-01-14 13:09:00
19511,Aarav Reddy,48,Male,Pune,Master,Engineer,1457431,2958521.0,421167,21859338,6897745,688,0,Yes,Valid,2025-05-28 15:13:36,2025-06-18 04:06:48,4,718,Approved,2023-01-14 13:10:00
19512,Aditya Das,40,Male,Lucknow,Bachelor,Nurse,1068055,,0,10827362,4876645,580,0,Yes,Valid,2025-11-13 21:48:35,2025-12-26 02:40:21,2,586,Rejected,2023-01-14 13:11:00
19513,Harsh Kapoor,64,Male,Hyderabad,Bachelor,Civil Servant,998129,1360412.0,0,9096363,3409453,690,0,Yes,Valid,2024-12-05 15:51:37,2025-02-24 06:49:38,3,716,Rejected,2023-01-14 13:12:00
19514,Damini Joshi,53,Female,Mumbai,Master,Teacher,1367332,,0,6877736,4498054,642,0,Yes,Valid,2023-07-30 09:50:24,2024-07-02 16:35:43,3,651,Rejected,2023-01-14 13:13:00
19515,Dev Gaba,23,Male,Lucknow,Master,Civil Servant,2703072,,0,21940356,10397109,611,0,Yes,Valid,2024-07-31 00:14:18,2024-10-19 11:38:30,3,580,Approved,2023-01-14 13:14:00
19516,Jhanvi Reddy,44,Female,Kolkata,Bachelor,Business Owner,2462884,1811630.0,178998,9151851,3530957,714,0,No,Valid,2024-07-23 07:33:52,2025-06-25 23:29:35,6,740,Approved,2023-01-14 13:15:00
19517,Nikhil Sharma,58,Male,Pune,PhD,Doctor,3319493,,0,15352594,6293102,705,0,Yes,Valid,2020-04-09 08:10:07,2022-09-26 19:04:58,5,725,Approved,2023-01-14 13:16:00
19518,Rohit Verma,24,Male,Kolkata,Bachelor,Student,1738712,,497860,9672500,4857251,640,0,Yes,Valid,2023-06-04 22:25:13,2023-09-15 09:02:35,3,652,Rejected,2023-01-14 13:17:00
19519,Eshan Singh,53,Male,Chennai,High School,Civil Servant,1026932,,0,13474273,3675954,528,0,Yes,Valid,2025-05-13 18:29:02,2025-07-23 05:34:33,2,576,Rejected,2023-01-14 13:18:00
19520,Jhanvi Bose,31,Female,Delhi,High School,Salesperson,2607265,516497.0,0,9258588,3888785,661,0,Yes,Valid,2023-08-10 10:14:01,2025-02-09 22:11:35,5,724,Approved,2023-01-14 13:19:00
19521,Eshan Murty,43,Male,Kolkata,High School,Clerk,2165215,1393466.0,0,26601484,9308065,471,1,Yes,Valid,2025-06-16 05:02:44,2025-07-03 19:52:42,4,412,Rejected,2023-01-14 13:20:00
19522,Nisha Singh,59,Female,Jaipur,Bachelor,Accountant,2040774,1460404.0,0,26905920,9723122,553,0,Yes,Valid,2023-09-03 00:04:41,2023-10-16 18:04:41,5,504,Rejected,2023-01-14 13:21:00
19523,Ananya Verma,42,Female,Delhi,PhD,Business Owner,1268048,,1087928,15127704,4545136,656,0,Yes,Valid,2024-11-30 04:51:31,2025-04-13 20:46:20,2,690,Rejected,2023-01-14 13:22:00
19524,Aarav Sharma,22,Male,Hyderabad,Diploma,IT Professional,1818004,,0,6906839,4308146,656,0,No,Valid,2024-07-20 05:39:01,2024-12-04 00:02:45,3,603,Approved,2023-01-14 13:23:00
19525,Pranav Kulkarni,21,Male,Lucknow,Master,Farmer,3064318,697074.0,1027614,14495041,6666039,678,0,Yes,Valid,2020-12-09 15:35:30,2024-05-24 06:48:22,5,641,Rejected,2023-01-14 13:24:00
19526,Nisha Chauhan,53,Female,Chennai,High School,Nurse,1196717,,0,7066810,3517848,594,0,Yes,Valid,2025-03-10 17:23:51,2025-04-20 12:56:08,2,624,Approved,2023-01-14 13:25:00
19527,Jhanvi Patel,61,Female,Delhi,High School,Farmer,872772,,898651,2526446,849131,772,0,Yes,Valid,2021-05-27 02:35:02,2022-03-08 12:04:40,3,806,Rejected,2023-01-14 13:26:00
19528,Rohit Kapoor,33,Male,Lucknow,High School,Nurse,2349583,1289778.0,0,16332781,8181884,648,0,Yes,Valid,2024-03-21 10:33:53,2024-07-18 07:24:52,5,664,Approved,2023-01-14 13:27:00
19529,Aarohi Kapoor,62,Female,Delhi,Bachelor,IT Professional,1458102,,0,9522942,5864829,528,0,Yes,Valid,2020-08-27 20:33:30,2023-05-25 00:49:36,2,546,Rejected,2023-01-14 13:28:00
19530,Rhea Iyer,40,Female,Bangalore,PhD,Teacher,3165014,1251770.0,0,25423428,8719989,631,0,Yes,Valid,2021-09-18 11:51:42,2025-07-07 06:49:16,5,685,Approved,2023-01-14 13:29:00
19531,Pooja Chauhan,23,Female,Chennai,High School,Accountant,1847270,,0,11638950,5261059,630,0,Yes,Pending,2022-01-19 14:29:36,2025-02-16 02:40:43,2,623,Rejected,2023-01-14 13:30:00
19532,Dev Reddy,44,Male,Hyderabad,Diploma,Nurse,1294630,2006961.0,0,18735375,9850579,653,0,Yes,Valid,2022-05-06 07:34:37,2022-12-05 21:02:54,3,679,Approved,2023-01-14 13:31:00
19533,Arjun Sharma,63,Male,Chennai,Master,Teacher,2347259,1304667.0,0,17249643,5616062,707,0,Yes,Valid,2022-06-27 15:55:54,2023-07-04 18:40:38,4,658,Approved,2023-01-14 13:32:00
19534,Shaurya Murty,32,Male,Ahmedabad,Bachelor,Accountant,2145026,,0,7178066,2189455,747,0,Yes,Valid,2025-03-09 07:37:29,2025-12-29 08:56:30,2,800,Approved,2023-01-14 13:33:00
19535,Rhea Singh,63,Female,Kolkata,Diploma,Mechanic,2146569,686690.0,0,8299985,6102427,669,0,Yes,Valid,2021-09-21 23:35:42,2025-06-06 15:01:40,4,687,Rejected,2023-01-14 13:34:00
19536,Ishan Joshi,49,Male,Chennai,Bachelor,Engineer,1272291,,0,20581011,6087745,518,0,Yes,Pending,2022-07-08 01:25:32,2025-11-03 13:07:15,2,570,Approved,2023-01-14 13:35:00
19537,Ananya Nair,38,Female,Ahmedabad,Bachelor,Farmer,3993616,,122471,49621310,18384389,424,0,Yes,Valid,2020-12-30 08:02:04,2024-04-03 06:52:36,4,431,Rejected,2023-01-14 13:36:00
19538,Aditya Gupta,51,Male,Pune,Bachelor,Student,1621019,,0,23041317,9471715,371,0,Yes,Valid,2021-10-22 16:46:06,2023-03-20 05:13:10,3,377,Rejected,2023-01-14 13:37:00
19539,Kunal Kapoor,38,Male,Pune,Bachelor,Self Employed,4478208,,132150,50000000,20000000,494,0,Yes,Valid,2025-09-19 21:32:00,2025-11-15 16:30:52,4,537,Rejected,2023-01-14 13:38:00
19540,Aditya Loyal,24,Male,Chennai,Master,Engineer,925891,,0,8517567,5134992,498,0,Yes,Expired,2025-05-16 10:35:55,2025-09-10 13:52:38,1,498,Approved,2023-01-14 13:39:00
19541,Jhanvi Nair,59,Female,Kolkata,High School,Teacher,3367227,1167914.0,0,39922546,12000623,589,0,Yes,Expired,2022-03-31 20:03:20,2023-11-07 19:00:42,6,621,Rejected,2023-01-14 13:40:00
19542,Arjun Kapoor,37,Male,Bangalore,Bachelor,Teacher,2806018,2744035.0,0,35254360,20000000,494,0,Yes,Valid,2021-07-20 08:35:09,2022-07-15 16:11:28,6,543,Approved,2023-01-14 13:41:00
19543,Jhanvi Bose,45,Female,Chennai,Master,Self Employed,1880608,1587852.0,407670,9446734,4368507,696,0,Yes,Valid,2020-07-25 16:23:50,2023-12-23 01:42:39,3,716,Approved,2023-01-14 13:42:00
19544,Aarohi Bose,53,Female,Delhi,High School,IT Professional,950889,3908226.0,0,6459089,2656197,743,0,Yes,Valid,2020-08-27 07:45:30,2022-06-25 13:58:59,4,775,Approved,2023-01-14 13:43:00
19545,Indira Gaba,24,Female,Mumbai,High School,Doctor,2246892,1021617.0,0,25383055,7552437,658,0,Yes,Valid,2024-10-24 15:00:52,2025-01-11 01:01:19,3,665,Approved,2023-01-14 13:44:00
19546,Ananya Sharma,52,Female,Jaipur,Bachelor,Farmer,865073,,505759,11164749,4702044,574,0,Yes,Valid,2023-12-24 20:01:30,2024-10-07 18:10:37,2,544,Rejected,2023-01-14 13:45:00
19547,Ubika Kulkarni,37,Female,Jaipur,Bachelor,IT Professional,1736447,2646236.0,0,7243892,3251249,768,0,No,Valid,2025-07-23 10:03:24,2025-10-01 17:28:54,4,794,Approved,2023-01-14 13:46:00
19548,Ananya Singh,44,Female,Bangalore,Bachelor,Teacher,3233978,,76832,24585992,8347157,641,0,Yes,Valid,2025-10-22 08:59:59,2025-12-17 19:33:06,3,750,Approved,2023-01-14 13:47:00
19549,Dev Verma,41,Male,Chennai,Master,Farmer,1975221,,329446,9672454,4013422,670,0,Yes,Valid,2025-08-15 04:50:35,2025-11-05 15:45:02,3,743,Rejected,2023-01-14 13:48:00
19550,Pranav Master,55,Male,Lucknow,High School,Business Owner,1973220,,349097,8807063,6596365,592,0,Yes,Valid,2020-08-09 22:22:23,2021-09-14 09:05:49,3,626,Approved,2023-01-14 13:49:00
19551,Sanya Sharma,29,Female,Kolkata,High School,Business Owner,4343736,,1521850,50000000,18650247,623,0,No,Valid,2024-06-18 17:19:05,2024-11-30 11:04:39,6,622,Approved,2023-01-14 13:50:00
19552,Arjun Verma,25,Male,Mumbai,High School,Teacher,2329263,1232689.0,0,41145839,12486002,536,0,Yes,Valid,2022-01-31 01:08:16,2025-03-26 16:55:44,5,516,Rejected,2023-01-14 13:51:00
19553,Rohit Chauhan,39,Male,Kolkata,Master,Doctor,5136708,1266835.0,0,14490957,9576588,699,0,Yes,Valid,2025-04-05 02:17:14,2025-09-06 04:40:08,6,754,Approved,2023-01-14 13:52:00
19554,Charita Gaba,26,Female,Jaipur,High School,Self Employed,1847805,,1154466,13878745,6542571,681,0,Yes,Valid,2020-01-30 16:33:44,2022-06-20 06:52:11,3,694,Rejected,2023-01-14 13:53:00
19555,Ananya Mehta,31,Female,Bangalore,Bachelor,Self Employed,3626913,,520549,24768691,8217890,612,0,No,Valid,2021-11-25 09:28:19,2025-09-22 23:47:08,6,634,Rejected,2023-01-14 13:54:00
19556,Manish Chauhan,49,Male,Lucknow,Master,Mechanic,2021135,,0,21764280,13128064,439,0,Yes,Valid,2022-06-10 07:55:20,2023-03-02 12:05:40,2,481,Rejected,2023-01-14 13:55:00
19557,Meera Das,57,Female,Ahmedabad,High School,Farmer,2590409,4000000.0,746877,30408615,14611318,716,0,Yes,Valid,2024-02-01 14:09:46,2024-09-30 11:44:37,6,777,Approved,2023-01-14 13:56:00
19558,Ishan Gupta,51,Male,Mumbai,High School,Nurse,1442189,,0,14546770,8041736,451,0,Yes,Valid,2020-11-15 09:09:06,2021-02-19 18:13:04,3,473,Rejected,2023-01-14 13:57:00
19559,Rohit Patel,34,Male,Lucknow,Master,Salesperson,2469528,,0,20917520,12638363,467,0,Yes,Valid,2021-07-07 22:40:46,2025-11-08 13:00:31,3,476,Rejected,2023-01-14 13:58:00
19560,Meera Chauhan,56,Female,Pune,Diploma,Civil Servant,2551831,1501824.0,0,19440169,9901992,632,0,Yes,Valid,2020-03-09 02:39:24,2020-08-16 03:14:35,6,662,Approved,2023-01-14 13:59:00
19561,Arjun Singh,38,Male,Bangalore,Bachelor,IT Professional,2320168,2184285.0,0,28064279,18378170,622,0,Yes,Valid,2023-06-11 00:56:55,2025-05-18 02:17:14,4,613,Rejected,2023-01-14 14:00:00
19562,Damini Loyal,28,Female,Ahmedabad,Bachelor,Salesperson,915705,,0,8725578,3447895,559,0,Yes,Valid,2022-07-18 16:00:06,2025-07-17 03:31:26,0,493,Rejected,2023-01-14 14:01:00
